True	BI_TradFix	「象板	0	「象板	0
True	BI_TradFix	「象限	0	「象限	0
True	BI_TradFix	「象棋	0	「象棋	0
True	BI_TradFix	「象鼻	0	「象鼻	0
True	BI_TradFix	「象徵	0	「象徵	0
True	BI_TradFix	「象声	0	「象聲	0
True	BI_TradFix	「当！	0	「噹！	0
True	BI_TradFix	「当！当！	0	「噹！噹！	0
True	BI_TradFix	「当」	0	「噹」	0
True	BI_TradFix	﹁	0	「	0
True	BI_TradFix	」径	0	」逕	0
True	BI_TradFix	﹂	0	」	0
True	BI_TradFix	□打	0	廝打	0
True	BI_TradFix	□拚	0	廝拚	0
True	BI_TradFix	□杀	0	廝殺	0
True	BI_TradFix	□腆	0	靦腆	0
True	BI_TradFix	□嚓	0	卡嚓	0
True	BI_TradFix	□绳	0	韁繩	0
True	BI_TradFix	0余	0	0餘	0
True	BI_TradFix	０余	0	０餘	0
True	BI_TradFix	0余里	0	0餘里	0
True	BI_TradFix	０余里	0	０餘里	0
True	BI_TradFix	0海里	0	0海里	0
True	BI_TradFix	０海里	0	０海里	0
True	BI_TradFix	0里	0	0里	0
True	BI_TradFix	０里	0	０里	0
True	BI_TradFix	1海里	0	1海里	0
True	BI_TradFix	１海里	0	１海里	0
True	BI_TradFix	1里	0	1里	0
True	BI_TradFix	１里	0	１里	0
True	BI_TradFix	2海里	0	2海里	0
True	BI_TradFix	２海里	0	２海里	0
True	BI_TradFix	2里	0	2里	0
True	BI_TradFix	２里	0	２里	0
True	BI_TradFix	3海里	0	3海里	0
True	BI_TradFix	３海里	0	３海里	0
True	BI_TradFix	3里	0	3里	0
True	BI_TradFix	３里	0	３里	0
True	BI_TradFix	4海里	0	4海里	0
True	BI_TradFix	４海里	0	４海里	0
True	BI_TradFix	4里	0	4里	0
True	BI_TradFix	４里	0	４里	0
True	BI_TradFix	5海里	0	5海里	0
True	BI_TradFix	５海里	0	５海里	0
True	BI_TradFix	5里	0	5里	0
True	BI_TradFix	５里	0	５里	0
True	BI_TradFix	6海里	0	6海里	0
True	BI_TradFix	６海里	0	６海里	0
True	BI_TradFix	6里	0	6里	0
True	BI_TradFix	６里	0	６里	0
True	BI_TradFix	7海里	0	7海里	0
True	BI_TradFix	７海里	0	７海里	0
True	BI_TradFix	7里	0	7里	0
True	BI_TradFix	７里	0	７里	0
True	BI_TradFix	8海里	0	8海里	0
True	BI_TradFix	８海里	0	８海里	0
True	BI_TradFix	8里	0	8里	0
True	BI_TradFix	８里	0	８里	0
True	BI_TradFix	9海里	0	9海里	0
True	BI_TradFix	９海里	0	９海里	0
True	BI_TradFix	9里	0	9里	0
True	BI_TradFix	９里	0	９里	0
True	BI_TradFix	一大伙	0	一大夥	0
True	BI_TradFix	一干二净	0	一乾二淨	0
True	BI_TradFix	一干土匪	0	一干土匪	0
True	BI_TradFix	一干而尽	0	一乾而盡	0
True	BI_TradFix	一干弟子	0	一干弟子	0
True	BI_TradFix	一干弟兄	0	一干弟兄	0
True	BI_TradFix	一干儿女	0	一干兒女	0
True	BI_TradFix	一干儿郎	0	一干兒郎	0
True	BI_TradFix	一干便	0	一幹便	0
True	BI_TradFix	一干部下	0	一干部下	0
True	BI_TradFix	一干就	0	一幹就	0
True	BI_TradFix	一手干	0	一手幹	0
True	BI_TradFix	一手干脆	0	一手乾脆	0
True	BI_TradFix	一手干净	0	一手乾淨	0
True	BI_TradFix	一斗上	0	一鬥上	0
True	BI_TradFix	一斗不	0	一鬥不	0
True	BI_TradFix	一斗斗	0	一斗斗	0
True	BI_TradFix	一斗再斗	0	一鬥再鬥	0
True	BI_TradFix	一斗到	0	一鬥到	0
True	BI_TradFix	一日锺	0	一日鐘	0
True	BI_TradFix	一出好戏	0	一齣好戲	0
True	BI_TradFix	一出京剧	0	一齣京劇	0
True	BI_TradFix	一出话剧	0	一齣話劇	0
True	BI_TradFix	一出电影	0	一齣電影	0
True	BI_TradFix	一出剧	0	一齣劇	0
True	BI_TradFix	一出剧院	0	一出劇院	0
True	BI_TradFix	一出戏	0	一齣戲	0
True	BI_TradFix	一出戏院	0	一出戲院	0
True	BI_TradFix	一半只	0	一半只	0
True	BI_TradFix	一只	0	一隻	0
True	BI_TradFix	一只只	0	一隻隻	0
True	BI_TradFix	一只只有	0	一隻只有	0
True	BI_TradFix	一只只够	0	一隻只夠	0
True	BI_TradFix	一目了然	0	一目瞭然	0
True	BI_TradFix	一伙	0	一夥	0
True	BI_TradFix	一伙食	0	一伙食	0
True	BI_TradFix	一伙头	0	一伙頭	0
True	BI_TradFix	一冲	0	一衝	0
True	BI_TradFix	一冲水	0	一沖水	0
True	BI_TradFix	一冲刷	0	一沖刷	0
True	BI_TradFix	一冲洗	0	一沖洗	0
True	BI_TradFix	一冲气	0	一沖氣	0
True	BI_TradFix	一冲凉	0	一沖涼	0
True	BI_TradFix	一冲淡	0	一沖淡	0
True	BI_TradFix	一冲喜	0	一沖喜	0
True	BI_TradFix	一冲蚀	0	一沖蝕	0
True	BI_TradFix	一冲激	0	一沖激	0
True	BI_TradFix	一冲积	0	一沖積	0
True	BI_TradFix	一冲压	0	一沖壓	0
True	BI_TradFix	一并	0	一併	0
True	BI_TradFix	一并不	0	一並不	0
True	BI_TradFix	一并非	0	一並非	0
True	BI_TradFix	一卷一卷	0	一卷一卷	0
True	BI_TradFix	一卷了	0	一卷了	0
True	BI_TradFix	一松	0	一鬆	0
True	BI_TradFix	一松林	0	一松林	0
True	BI_TradFix	一松鼠	0	一松鼠	0
True	BI_TradFix	一松树	0	一松樹	0
True	BI_TradFix	一直发	0	一直發	0
True	BI_TradFix	一直发女	0	一直髮女	0
True	BI_TradFix	一面食	0	一面食	0
True	BI_TradFix	一面点	0	一面點	0
True	BI_TradFix	一个	0	一個	0
True	BI_TradFix	一海里	0	一海里	0
True	BI_TradFix	一毫一发	0	一毫一髮	0
True	BI_TradFix	一游	0	一遊	0
True	BI_TradFix	一发千钧	0	一髮千鈞	0
True	BI_TradFix	一发之差	0	一髮之差	0
True	BI_TradFix	一发之间	0	一髮之間	0
True	BI_TradFix	一里	0	一里	0
True	BI_TradFix	一里一外	0	一裡一外	0
True	BI_TradFix	一里余	0	一里餘	0
True	BI_TradFix	一箭双雕	0	一箭雙鵰	0
True	BI_TradFix	一坛坛	0	一罈罈	0
True	BI_TradFix	一头发	0	一頭發	0
True	BI_TradFix	一锅面	0	一鍋麵	0
True	BI_TradFix	一点丑	0	一點醜	0
True	BI_TradFix	一赞	0	一讚	0
True	BI_TradFix	七斗	0	七斗	0
True	BI_TradFix	七只	0	七隻	0
True	BI_TradFix	七卷	0	七卷	0
True	BI_TradFix	七海里	0	七海里	0
True	BI_TradFix	七情六欲	0	七情六慾	0
True	BI_TradFix	七里	0	七里	0
True	BI_TradFix	七里余	0	七里餘	0
True	BI_TradFix	九斗	0	九斗	0
True	BI_TradFix	九只	0	九隻	0
True	BI_TradFix	九海里	0	九海里	0
True	BI_TradFix	九里	0	九里	0
True	BI_TradFix	九里余	0	九里餘	0
True	BI_TradFix	了如指掌	0	瞭如指掌	0
True	BI_TradFix	了若指掌	0	瞭若指掌	0
True	BI_TradFix	了准有	0	了準有	0
True	BI_TradFix	了准的	0	了準的	0
True	BI_TradFix	了高儿	0	瞭高兒	0
True	BI_TradFix	了望，	0	瞭望，	0
True	BI_TradFix	了望。	0	瞭望。	0
True	BI_TradFix	了望天际	0	瞭望天際	0
True	BI_TradFix	了望手	0	瞭望手	0
True	BI_TradFix	了望台	0	瞭望臺	0
True	BI_TradFix	了望哨	0	瞭望哨	0
True	BI_TradFix	了望员	0	瞭望員	0
True	BI_TradFix	了望塔	0	瞭望塔	0
True	BI_TradFix	了望远方	0	瞭望遠方	0
True	BI_TradFix	了望远处	0	瞭望遠處	0
True	BI_TradFix	了然！	0	瞭然！	0
True	BI_TradFix	了然，	0	瞭然，	0
True	BI_TradFix	了然。	0	瞭然。	0
True	BI_TradFix	了然？	0	瞭然？	0
True	BI_TradFix	了然地	0	瞭然地	0
True	BI_TradFix	了然於	0	瞭然於	0
True	BI_TradFix	了然的	0	瞭然的	0
True	BI_TradFix	了解	0	瞭解	0
True	BI_TradFix	了解不开	0	了解不開	0
True	BI_TradFix	了解穴	0	了解穴	0
True	BI_TradFix	了解决	0	了解決	0
True	BI_TradFix	了解放	0	了解放	0
True	BI_TradFix	了解法	0	了解法	0
True	BI_TradFix	了解毒	0	了解毒	0
True	BI_TradFix	了解除	0	了解除	0
True	BI_TradFix	了解救	0	了解救	0
True	BI_TradFix	了解脱	0	了解脫	0
True	BI_TradFix	了解围	0	了解圍	0
True	BI_TradFix	了解散	0	了解散	0
True	BI_TradFix	了解答	0	了解答	0
True	BI_TradFix	了解答案	0	瞭解答案	0
True	BI_TradFix	了解开	0	了解開	0
True	BI_TradFix	了解说	0	了解說	0
True	BI_TradFix	了解码	0	了解碼	0
True	BI_TradFix	了解药	0	了解藥	0
True	BI_TradFix	了解释	0	了解釋	0
True	BI_TradFix	了对象	0	了對象	0
True	BI_TradFix	二只	0	二隻	0
True	BI_TradFix	二只得	0	二只得	0
True	BI_TradFix	二海里	0	二海里	0
True	BI_TradFix	二里	0	二里	0
True	BI_TradFix	二撇胡	0	二撇鬍	0
True	BI_TradFix	人干的	0	人幹的	0
True	BI_TradFix	人丑	0	人醜	0
True	BI_TradFix	人斗了	0	人鬥了	0
True	BI_TradFix	人斗上	0	人鬥上	0
True	BI_TradFix	人欲横流	0	人慾橫流	0
True	BI_TradFix	人象	0	人像	0
True	BI_TradFix	人象征	0	人象徵	0
True	BI_TradFix	人象徵	0	人象徵	0
True	BI_TradFix	人云	0	人云	0
True	BI_TradFix	人云雨	0	人雲雨	0
True	BI_TradFix	人云游	0	人雲遊	0
True	BI_TradFix	人云集	0	人雲集	0
True	BI_TradFix	人云云	0	人云云	0
True	BI_TradFix	人影後	0	人影後	0
True	BI_TradFix	人赞	0	人讚	0
True	BI_TradFix	人赞同	0	人贊同	0
True	BI_TradFix	人赞助	0	人贊助	0
True	BI_TradFix	人赞身	0	人贊身	0
True	BI_TradFix	人赞酒	0	人贊酒	0
True	BI_TradFix	人赞许	0	人贊許	0
True	BI_TradFix	人赞礼	0	人贊禮	0
True	BI_TradFix	入粜	0	入糴	0
True	BI_TradFix	八斗	0	八斗	0
True	BI_TradFix	八只	0	八隻	0
True	BI_TradFix	八字胡	0	八字鬍	0
True	BI_TradFix	八卷	0	八卷	0
True	BI_TradFix	八海里	0	八海里	0
True	BI_TradFix	八里	0	八里	0
True	BI_TradFix	八里余	0	八里餘	0
True	BI_TradFix	刁斗	0	刁斗	0
True	BI_TradFix	力斗	0	力鬥	0
True	BI_TradFix	十分干！	0	十分乾！	0
True	BI_TradFix	十分干，	0	十分乾，	0
True	BI_TradFix	十分干。	0	十分乾。	0
True	BI_TradFix	十分丑	0	十分醜	0
True	BI_TradFix	十分之准	0	十分之準	0
True	BI_TradFix	十分扎实	0	十分扎實	0
True	BI_TradFix	十分困，	0	十分睏，	0
True	BI_TradFix	十分困。	0	十分睏。	0
True	BI_TradFix	十分困了	0	十分睏了	0
True	BI_TradFix	十分的准	0	十分的準	0
True	BI_TradFix	十分准	0	十分準	0
True	BI_TradFix	十斗	0	十斗	0
True	BI_TradFix	十只	0	十隻	0
True	BI_TradFix	十多只	0	十多隻	0
True	BI_TradFix	十余	0	十餘	0
True	BI_TradFix	十余只	0	十餘隻	0
True	BI_TradFix	十余里	0	十餘里	0
True	BI_TradFix	十来里	0	十來里	0
True	BI_TradFix	十卷	0	十卷	0
True	BI_TradFix	十海里	0	十海里	0
True	BI_TradFix	十里	0	十里	0
True	BI_TradFix	十里余	0	十里餘	0
True	BI_TradFix	十数只	0	十數隻	0
True	BI_TradFix	又干又	0	又乾又	0
True	BI_TradFix	又丑	0	又醜	0
True	BI_TradFix	又斗	0	又鬥	0
True	BI_TradFix	又斗笠	0	又斗笠	0
True	BI_TradFix	又斗然	0	又斗然	0
True	BI_TradFix	又斗篷	0	又斗篷	0
True	BI_TradFix	又斗胆	0	又斗膽	0
True	BI_TradFix	又占	0	又占	0
True	BI_TradFix	又占卜	0	又占卜	0
True	BI_TradFix	又占挂	0	又占掛	0
True	BI_TradFix	又冲	0	又衝	0
True	BI_TradFix	又冲刷	0	又沖刷	0
True	BI_TradFix	又冲洗	0	又沖洗	0
True	BI_TradFix	又冲掉	0	又沖掉	0
True	BI_TradFix	又冲淡	0	又沖淡	0
True	BI_TradFix	又冲蚀	0	又沖蝕	0
True	BI_TradFix	又冲积	0	又沖積	0
True	BI_TradFix	又卷	0	又捲	0
True	BI_TradFix	又於	0	又於	0
True	BI_TradFix	又松	0	又鬆	0
True	BI_TradFix	又准又	0	又準又	0
True	BI_TradFix	又象	0	又像	0
True	BI_TradFix	三斗	0	三斗	0
True	BI_TradFix	三只	0	三隻	0
True	BI_TradFix	三卷	0	三卷	0
True	BI_TradFix	三个	0	三個	0
True	BI_TradFix	三海里	0	三海里	0
True	BI_TradFix	三国志	0	三國誌	0
True	BI_TradFix	三里	0	三里	0
True	BI_TradFix	三里余	0	三里餘	0
True	BI_TradFix	三数只	0	三數隻	0
True	BI_TradFix	下下签	0	下下籤	0
True	BI_TradFix	下手干	0	下手幹	0
True	BI_TradFix	下冲	0	下衝	0
True	BI_TradFix	下冲刷	0	下沖刷	0
True	BI_TradFix	下冲洗	0	下沖洗	0
True	BI_TradFix	下冲凉	0	下沖涼	0
True	BI_TradFix	下冲积	0	下沖積	0
True	BI_TradFix	下咽	0	下嚥	0
True	BI_TradFix	下咽泣	0	下咽泣	0
True	BI_TradFix	下咽喉	0	下咽喉	0
True	BI_TradFix	下面点	0	下面點	0
True	BI_TradFix	下里巴人	0	下里巴人	0
True	BI_TradFix	丈余	0	丈餘	0
True	BI_TradFix	上上签	0	上上籤	0
True	BI_TradFix	上占	0	上占	0
True	BI_TradFix	上占卜	0	上占卜	0
True	BI_TradFix	上占算	0	上占算	0
True	BI_TradFix	上布了	0	上布了	0
True	BI_TradFix	上冲	0	上衝	0
True	BI_TradFix	上冲刷	0	上沖刷	0
True	BI_TradFix	上冲洗	0	上沖洗	0
True	BI_TradFix	上冲蚀	0	上沖蝕	0
True	BI_TradFix	上冲激	0	上沖激	0
True	BI_TradFix	上冲积	0	上沖積	0
True	BI_TradFix	上系了	0	上繫了	0
True	BI_TradFix	上面糊	0	上面糊	0
True	BI_TradFix	上面点	0	上面點	0
True	BI_TradFix	上准有	0	上準有	0
True	BI_TradFix	丫头发	0	丫頭發	0
True	BI_TradFix	久斗	0	久鬥	0
True	BI_TradFix	也斗了	0	也鬥了	0
True	BI_TradFix	也斗了胆	0	也斗了膽	0
True	BI_TradFix	也没干	0	也沒幹	0
True	BI_TradFix	也没干涉	0	也沒干涉	0
True	BI_TradFix	也没干预	0	也沒干預	0
True	BI_TradFix	也没干扰	0	也沒干擾	0
True	BI_TradFix	也舍下	0	也捨下	0
True	BI_TradFix	也象	0	也像	0
True	BI_TradFix	也象征	0	也象徵	0
True	BI_TradFix	也象徵	0	也象徵	0
True	BI_TradFix	乞丏	0	乞丐	0
True	BI_TradFix	兀术	0	兀朮	0
True	BI_TradFix	千斗	0	千斗	0
True	BI_TradFix	千只	0	千隻	0
True	BI_TradFix	千只可	0	千只可	0
True	BI_TradFix	千只足够	0	千只足夠	0
True	BI_TradFix	千只怕	0	千只怕	0
True	BI_TradFix	千只能	0	千只能	0
True	BI_TradFix	千只够	0	千只夠	0
True	BI_TradFix	千多只	0	千多隻	0
True	BI_TradFix	千余	0	千餘	0
True	BI_TradFix	千余只	0	千餘隻	0
True	BI_TradFix	千余里	0	千餘里	0
True	BI_TradFix	千两	0	千兩	0
True	BI_TradFix	千卷	0	千卷	0
True	BI_TradFix	千房百舍	0	千房百舍	0
True	BI_TradFix	千海里	0	千海里	0
True	BI_TradFix	千钧一发	0	千鈞一髮	0
True	BI_TradFix	千里	0	千里	0
True	BI_TradFix	口干	0	口乾	0
True	BI_TradFix	口干一	0	口幹一	0
True	BI_TradFix	口干什	0	口幹什	0
True	BI_TradFix	口干犯	0	口干犯	0
True	BI_TradFix	口干那	0	口幹那	0
True	BI_TradFix	口干冒	0	口干冒	0
True	BI_TradFix	口干政	0	口干政	0
True	BI_TradFix	口干活	0	口幹活	0
True	BI_TradFix	口干员	0	口幹員	0
True	BI_TradFix	口干涉	0	口干涉	0
True	BI_TradFix	口干掉	0	口幹掉	0
True	BI_TradFix	口干这	0	口幹這	0
True	BI_TradFix	口干着	0	口幹著	0
True	BI_TradFix	口干预	0	口干預	0
True	BI_TradFix	口腹之欲	0	口腹之慾	0
True	BI_TradFix	口里长	0	口裡長	0
True	BI_TradFix	土制	0	土製	0
True	BI_TradFix	土里长	0	土裡長	0
True	BI_TradFix	大小几	0	大小幾	0
True	BI_TradFix	大干！	0	大幹！	0
True	BI_TradFix	大干，	0	大幹，	0
True	BI_TradFix	大干。	0	大幹。	0
True	BI_TradFix	大干？	0	大幹？	0
True	BI_TradFix	大干了	0	大幹了	0
True	BI_TradFix	大干吧	0	大幹吧	0
True	BI_TradFix	大干特干	0	大幹特幹	0
True	BI_TradFix	大丑	0	大丑	0
True	BI_TradFix	大伙一	0	大夥一	0
True	BI_TradFix	大伙人	0	大夥人	0
True	BI_TradFix	大伙儿	0	大夥兒	0
True	BI_TradFix	大明	0	大明	0
True	BI_TradFix	大笨象	0	大笨象	0
True	BI_TradFix	大象	0	大象	0
True	BI_TradFix	大象征	0	大象徵	0
True	BI_TradFix	大朴不完	0	大璞不完	0
True	BI_TradFix	大锺	0	大鐘	0
True	BI_TradFix	大锺情	0	大鍾情	0
True	BI_TradFix	大锺意	0	大鍾意	0
True	BI_TradFix	大锺爱	0	大鍾愛	0
True	BI_TradFix	大赞	0	大讚	0
True	BI_TradFix	大赞同	0	大贊同	0
True	BI_TradFix	大赞成	0	大贊成	0
True	BI_TradFix	大赞助	0	大贊助	0
True	BI_TradFix	女仆	0	女僕	0
True	BI_TradFix	子姜	0	子薑	0
True	BI_TradFix	孑孑	0	孑孓	0
True	BI_TradFix	孓然	0	孑然	0
True	BI_TradFix	寸余	0	寸餘	0
True	BI_TradFix	小丑	0	小丑	0
True	BI_TradFix	小丑八怪	0	小醜八怪	0
True	BI_TradFix	小丑丫头	0	小醜丫頭	0
True	BI_TradFix	小丑丫鬟	0	小醜丫鬟	0
True	BI_TradFix	小伙人	0	小夥人	0
True	BI_TradFix	小舍	0	小舍	0
True	BI_TradFix	小几	0	小几	0
True	BI_TradFix	小几十	0	小幾十	0
True	BI_TradFix	小几千	0	小幾千	0
True	BI_TradFix	小几天	0	小幾天	0
True	BI_TradFix	小几尺	0	小幾尺	0
True	BI_TradFix	小几乎	0	小幾乎	0
True	BI_TradFix	小几多	0	小幾多	0
True	BI_TradFix	小几百	0	小幾百	0
True	BI_TradFix	小几米	0	小幾米	0
True	BI_TradFix	小几厘	0	小幾厘	0
True	BI_TradFix	小几个	0	小幾個	0
True	BI_TradFix	小几岁	0	小幾歲	0
True	BI_TradFix	小几万	0	小幾萬	0
True	BI_TradFix	小仆	0	小僕	0
True	BI_TradFix	山羊胡	0	山羊鬍	0
True	BI_TradFix	山羊须	0	山羊鬚	0
True	BI_TradFix	山岳	0	山嶽	0
True	BI_TradFix	山涯	0	山崖	0
True	BI_TradFix	山里长	0	山裡長	0
True	BI_TradFix	工余	0	工餘	0
True	BI_TradFix	工程系	0	工程系	0
True	BI_TradFix	工编制	0	工編制	0
True	BI_TradFix	已了然	0	已瞭然	0
True	BI_TradFix	已斗了	0	已鬥了	0
True	BI_TradFix	已斗上	0	已鬥上	0
True	BI_TradFix	已斗数	0	已鬥數	0
True	BI_TradFix	已占	0	已占	0
True	BI_TradFix	已占卜	0	已占卜	0
True	BI_TradFix	已占挂	0	已占掛	0
True	BI_TradFix	已占算	0	已占算	0
True	BI_TradFix	已布了	0	已布了	0
True	BI_TradFix	已吃干	0	已吃乾	0
True	BI_TradFix	已余	0	已餘	0
True	BI_TradFix	已卷	0	已捲	0
True	BI_TradFix	已征了	0	已徵了	0
True	BI_TradFix	已征去	0	已徵去	0
True	BI_TradFix	已於	0	已於	0
True	BI_TradFix	已松	0	已鬆	0
True	BI_TradFix	已松下	0	已鬆下	0
True	BI_TradFix	已是了然	0	已是瞭然	0
True	BI_TradFix	已象	0	已像	0
True	BI_TradFix	已象征	0	已象徵	0
True	BI_TradFix	已象征服	0	已像征服	0
True	BI_TradFix	已象征战	0	已像征戰	0
True	BI_TradFix	已象徵	0	已象徵	0
True	BI_TradFix	已愈，	0	已癒，	0
True	BI_TradFix	已愈。	0	已癒。	0
True	BI_TradFix	已经了然	0	已經瞭然	0
True	BI_TradFix	已经斗	0	已經鬥	0
True	BI_TradFix	已经象	0	已經像	0
True	BI_TradFix	已经象征	0	已經象徵	0
True	BI_TradFix	已经象征战	0	已經像征戰	0
True	BI_TradFix	干一下	0	幹一下	0
True	BI_TradFix	干一手	0	幹一手	0
True	BI_TradFix	干一件	0	幹一件	0
True	BI_TradFix	干一份	0	幹一份	0
True	BI_TradFix	干一年	0	幹一年	0
True	BI_TradFix	干一次	0	幹一次	0
True	BI_TradFix	干一些	0	幹一些	0
True	BI_TradFix	干一宗	0	幹一宗	0
True	BI_TradFix	干一杯	0	乾一杯	0
True	BI_TradFix	干一票	0	幹一票	0
